poduct name,product id,price,brand,category,date,user id,gender,age,store id,frequency
 NATURES PROTECTION נייצרס פרוטקשן חתול פרסי / פרווה ארוכה, mp-00006847,229, NATURES PROTECTION, בעלי חיים/חתולים/מזון יבש לחתולים,21/02/2020,376,female,40,1,5
 Bio-Oil שמן לטיפול בריכוך צלקות וסימני מתיחה,524218,119.9, Bio-Oil, קוסמטיקה/טיפוח מותגי קוסמטיקה/טיפוח גוף,21/02/2020,376,female,40,1,9
 יערות מורינגה שמן מורינגה טהור, mp-00037345,125, יערות מורינגה, קוסמטיקה/טיפוח מותגי קוסמטיקה/שמן פנים,21/02/2020,376,female,40,1,9
 Vigor & sage ויגור אנד סייג לחתול בוגר גינסנג, mp-00021115,109, Vigor & sage, בעלי חיים/חתולים/מזון יבש לחתולים,21/02/2020,376,female,40,1,2
 PAYOT SUPRIME JEUNESSE קרם לילה עשיר לטיפול בהזדקנות העור,609003,216.7, PAYOT, קוסמטיקה/טיפוח מותגי קוסמטיקה/קרמים/קרם לילה,21/02/2020,376,female,40,1,8
 Nesti Dante סבון Marsiglia דבש וחמניות, mp-00050427,13.9, Nesti Dante, טיפוח/אמבט וניקוי גוף/סבון מוצק,28/10/2021,376,female,40,1,9
 לייף ספוג הידרופילי פירות אדום,603352,17.9, לייף, טיפוח/אמבט וניקוי גוף/ספוגי רחצה וליפות,28/10/2021,376,female,40,1,5
 GLAMGLOW THIRSTYMUD HYDRATRING TREATMENT מסכת לחות שיקום והרגעה לעור,576420,167.2, GLAMGLOW, קוסמטיקה/טיפוח מותגי קוסמטיקה/מסכות פנים וגוף,28/10/2021,376,female,40,1,8
 Leonardo פאוץ מזון רטוב עם ציר ושמן סלמון במגוון טעמים לחתולים - גורים, mp-00044193,9, Leonardo, בעלי חיים/חתולים/מזון רטוב שימורים ומעדנים לחתולים,28/10/2021,376,female,40,1,4
 פלמוליב תחליב רחצה מועשר בתמציות אפרסק,567512,19.9, פלמוליב, טיפוח/אמבט וניקוי גוף/סבונים ותחליבי רחצה,28/10/2021,376,female,40,1,8
 PETEX קערת נירוסטה למניעת כניסת זוחלים וחרקים, mp-00006910,19, PETEX, בעלי חיים/אביזרי האכלה ושתייה/קערות אוכל ושתייה,28/10/2021,376,female,40,1,6
 BYNETA כפפה למריחת מוצרי שיזוף עצמי,643778,29, BYNETA, קוסמטיקה/טיפוח מותגי קוסמטיקה/שיזוף עצמי,26/11/2021,376,female,40,1,5
 CERAVE קרם ידיים משקם לעור יבש במיוחד,590741,27.9, CERAVE, טיפוח/דרמוקוסמטיקה,26/11/2021,376,female,40,1,7
 Amity מתקן גירוד לחתול בצורת עמוד עם עכבר קפיץ בפסגה, mp-00043081,99, Amity, בעלי חיים/חתולים/צעצועים לחתולים,26/11/2021,376,female,40,1,7
 HARTZ משטח גירוד בצורת תנין עם חבל תליה, mp-00043224,59, HARTZ, בעלי חיים/חתולים/צעצועים לחתולים,26/11/2021,376,female,40,1,2
 PAYOT SUNNY קרם אנטי אייגינג לפנים ולגוף להגנה נגד שמש 50 SPF,591161,59.2, PAYOT, קוסמטיקה/טיפוח מותגי קוסמטיקה/הגנה מפני השמש,26/11/2021,376,female,40,1,3
 AQUA ספוג עדין מלבני, mp-00003477,10, AQUA, טיפוח/אמבט וניקוי גוף/ספוגי רחצה וליפות,26/11/2021,376,female,40,1,10
 CLARINS MULTI-ACTIVE קרם לילה,526430,349, CLARINS, קוסמטיקה/טיפוח מותגי קוסמטיקה/קרמים/קרם לילה,24/09/2020,376,female,40,1,3
 Premio פאוץ לחתול בוגר בטעם בקר, mp-00021509,4, Premio, בעלי חיים/חתולים/מזון רטוב שימורים ומעדנים לחתולים,24/09/2020,376,female,40,1,6
 לייף כדור ספוג מארז,597327,9.9, לייף, טיפוח/אמבט וניקוי גוף/ספוגי רחצה וליפות,24/09/2020,376,female,40,1,7
 לייף גל אלכוהול 70% פפיון  באריזת סיליקון נתלה על התיק,607674,6.9, לייף, טיפוח/אמבט וניקוי גוף/תכשירי חיטוי ומגבונים לידיים,24/09/2020,376,female,40,1,6
 Head DAVIES T-Shirt M, mp-00035087,159.9, Head, אופנה/אופנת גברים/ביגוד ספורט לגברים/חולצות ספורט לגברים,12/08/2021,377,male,38,1,3
 Head DAVIES Polo Shirt M חולצת פולו, mp-00036158,209.9, Head, אופנה/אופנת גברים/ביגוד ספורט לגברים/חולצות ספורט לגברים,12/08/2021,377,male,38,1,1
 NAUTICA מכנסי טרנינג לגבר, mp-00046905,349, NAUTICA, אופנה/אופנת גברים/ביגוד ספורט לגברים/טרנינג חלק תחתון,12/08/2021,377,male,38,1,9
 לייף ALL IN אבקת חלבון WHEY - וניל,628250,195.9, לייף, בריאות/תוספי תזונה/תזונת ספורט/אבקות חלבון,13/02/2022,377,male,38,1,6
 NAUTICA מכנסי טרנינג לגבר, mp-00046976,199, NAUTICA, אופנה/אופנת גברים/ביגוד ספורט לגברים/טרנינג חלק תחתון,13/02/2022,377,male,38,1,3
 Head EASY COURT Shorts M מכנס, mp-00035090,99.9, Head, אופנה/אופנת גברים/ביגוד ספורט לגברים/חולצות ספורט לגברים,13/02/2022,377,male,38,1,6
 אקוסאפ ויטמין C בטכנולוגיה ליפוזומלית,580219,199.9, אקוסאפ, בריאות/תוספי תזונה/ויטמינים/ויטמין C,13/02/2022,377,male,38,1,6
 Head DAVIES Polo Shirt M חולצת פולו, mp-00036073,209.9, Head, אופנה/אופנת גברים/ביגוד ספורט לגברים/חולצות ספורט לגברים,17/07/2021,377,male,38,1,7
 Sensiteva ויטמין C-500 לא חומצי, mp-00008779,79, Sensiteva, בריאות/תוספי תזונה/ויטמינים/ויטמין C,17/07/2021,377,male,38,1,6
 Head DAVIES Polo Shirt M חולצת פולו, mp-00036073,209.9, Head, אופנה/אופנת גברים/ביגוד ספורט לגברים/חולצות ספורט לגברים,17/07/2021,377,male,38,1,10
 Spirulina Full Life פרוט גוס ירוק, mp-00042504,149, Spirulina Full Life, בריאות/תוספי תזונה/ויטמינים/קומפלקסים ושילובים,17/07/2021,377,male,38,1,8
 Powertech אבקת חלבון ISOLATE HD מי גבינה אייזולט בטעם וניל, mp-00044867,299, Powertech, בריאות/תוספי תזונה/תזונת ספורט/אבקות חלבון,17/07/2021,377,male,38,1,3
 לייף ויטמין C קומפלקס 1000 מ\ג,521637,71.9, לייף, בריאות/תוספי תזונה/ויטמינים/ויטמין C,17/07/2021,377,male,38,1,10
 ATX FITNESS ספת כושר ישרה Bary, mp-00003088,599, ATX FITNESS, ספורט וחוץ/מכשירי כושר ומשקולות/משקולות וציוד לאימון כח/ספת כושר,17/07/2021,377,male,38,1,3
 תנובה GO WHEY אבקה חלבון בטעם וניל,622311,299.9, תנובה GO, בריאות/תוספי תזונה/תזונת ספורט/אבקות חלבון,09/05/2022,377,male,38,1,6
 Head STRIKER T-Shirt M חולצות טי שרט מנדפות, mp-00036088,169.9, Head, אופנה/אופנת גברים/ביגוד ספורט לגברים/חולצות ספורט לגברים,09/05/2022,377,male,38,1,1
 Head PERF T-Shirt M חולצות טי שרט, mp-00035298,229.9, Head, אופנה/אופנת גברים/ביגוד ספורט לגברים/חולצות ספורט לגברים,09/05/2022,377,male,38,1,3
 Energym אבקת חלבון Silver בטעם שוקולד, mp-00047072,249, Energym, בריאות/תוספי תזונה/תזונת ספורט/אבקות חלבון,09/05/2022,377,male,38,1,9
 סולגאר קומפלקס ויטמיני B בצורת קו-אינזימים,194830,214.9, סולגאר, בריאות/תוספי תזונה/ויטמינים/קומפלקסים ושילובים,04/01/2022,377,male,38,1,10
 NAUTICA מכנסי טרנינג לגבר, mp-00046905,349, NAUTICA, אופנה/אופנת גברים/ביגוד ספורט לגברים/טרנינג חלק תחתון,04/01/2022,377,male,38,1,1
 Head CLUB CARL T-Shirt M חולצת טי שארט, mp-00036148,109.9, Head, אופנה/אופנת גברים/ביגוד ספורט לגברים/חולצות ספורט לגברים,04/01/2022,377,male,38,1,1
 ONE חטיפים חטיף דונאטס מייפל,549976,17.9, ONE חטיפים, מזון ומשקאות/מזון בריאות/חטיפי חלבון,04/01/2022,377,male,38,1,2
 סלים דליס קידס חטיף דגנים מצופה שוקולד לבן,514316,15.9, סלים דליס, מזון ומשקאות/מזון בריאות/חטיפי דגנים מארזים לילדים,21/06/2021,378,female,24,1,5
 Bobs Red Mill שיבולת שועל מלאה - ללא גלוטן, mp-00025208,49.9, Bobs Red Mill, מזון ומשקאות/מזון בריאות/מזון נטול גלוטן,21/06/2021,378,female,24,1,10
 פארו איזולה מברשת ספירלית 1014,174767,61.9, פארו, טיפוח/היגיינת הפה/מברשות שיניים/מברשות אינטרדנטליות,21/06/2021,378,female,24,1,2
 Wisdom מברשת לניקוי בין השיניים L סגולה, mp-00011556,20, Wisdom, טיפוח/היגיינת הפה/ניקוי דנטלי וקיסמי שיניים/קיסמי שיניים,15/08/2020,378,female,24,1,7
 אורל בי PRECISION CLEAN ראשים למברשת חשמלית,628395,115.9, אורל בי, טיפוח/היגיינת הפה/אביזרים למברשות שיניים/ראשים חלופיים למברשות שיניים מבוגרים,15/08/2020,378,female,24,1,8
 גורדן חוט דנטלי מנטה יומי,637311,12.9, גורדן, טיפוח/היגיינת הפה/ניקוי דנטלי וקיסמי שיניים/חוט דנטלי,15/08/2020,378,female,24,1,3
 קולגייט משחת שיניים לחניכיים Gum Invigorate,642714,19.9, קולגייט, טיפוח/היגיינת הפה/משחות שיניים/משחות שיניים לטיפול בחניכיים,17/09/2020,378,female,24,1,2
 Nutrend 5 חטיפי חלבון Qwizz קרנצי טעם חמאת בוטנים, mp-00053573,80, Nutrend, מזון ומשקאות/מזון בריאות/חטיפי חלבון,17/09/2020,378,female,24,1,2
 נוטריקר אבץ פיקולינאט, mp-00023104,69, נוטריקר, בריאות/תוספי תזונה/ויטמינים/קומפלקסים ושילובים,17/09/2020,378,female,24,1,3
 גורדן מברשת שיניים אולטימייט יו,563614,9.9, גורדן, טיפוח/היגיינת הפה/מברשות שיניים/מברשות שיניים מבוגרים,17/09/2020,378,female,24,1,3
 אלטמן ליקוריץ,624235,79.9, אלטמן, בריאות/תוספי תזונה/צמחי מרפא/צמחי מרפא אחרים,17/09/2020,378,female,24,1,4
 Puritans Pride ויטמין C עם פקעות ורדים וביופלבנואידים 1000 מ\ג, mp-00017634,39.9, Puritans Pride, בריאות/תוספי תזונה/ויטמינים/ויטמין C,17/09/2020,378,female,24,1,2
 TriggerPoint גלגלת עיסוי - NANO® Foot Roller, mp-00041042,140, TriggerPoint, בריאות/רפואה טבעית/מכשירי עיסוי,12/02/2020,378,female,24,1,4
 Pure Supplements כורכומין 95, mp-00048223,79.9, Pure Supplements, בריאות/תוספי תזונה/צמחי מרפא/כורכומין,12/02/2020,378,female,24,1,9
 Sponser חטיף אנרגיה בטעם בננה, mp-00045423,12, Sponser, מזון ומשקאות/מזון בריאות/חטיפי דגנים בודדים למבוגרים,12/02/2020,378,female,24,1,4
 נוטריקר הגינסינג ההודי אשווגנדה, mp-00023264,69, נוטריקר, בריאות/תוספי תזונה/דיאטה,12/02/2020,378,female,24,1,10
 אלטמן ויטמין D-1000,472568,29.9, אלטמן, בריאות/תוספי תזונה/ויטמינים/ויטמין D,29/09/2021,378,female,24,1,2
 VEG PROTEIN חטיף חלבון אפונה קקאו בננה,639188,10, VEG PROTEIN, מזון ומשקאות/מזון בריאות/חטיפי חלבון,29/09/2021,378,female,24,1,4
 מרידול מברשת שיניים לחניכים רגישות פרודונט אקספרט,541839,29.9, מרידול, טיפוח/היגיינת הפה/מברשות שיניים/מברשות שיניים מבוגרים,29/09/2021,378,female,24,1,7
 תלמה מארז קורנפלקס אלופים,625917,12.9, תלמה, מזון ומשקאות/מזון בריאות/דגני בוקר וגרנולה/דגני בוקר למבוגרים,29/09/2021,378,female,24,1,3
 Gigo Toy בובה בעריסה עם סט אביזרים, mp-00050165,99.9, Gigo Toy, צעצועים ומשחקים/בובות ודמויות צעצוע/בובות,21/03/2022,379,male,44,1,4
 Rubiks קובייה הונגרית מהדורה מיוחדת לרגל 40 שנה, mp-00012340,35, Rubiks, צעצועים ומשחקים/משחקי קופסה/פאזלים/חידות מכניות,21/03/2022,379,male,44,1,8
 New Classic Toys הנמל שלי - מנוף על גלגלים מעץ איכותי, mp-00041034,329, New Classic Toys, צעצועים ומשחקים/כלי רכב צעצוע/משאיות וכלי בנייה צעצוע,21/03/2022,379,male,44,1,10
 Click Toy טטריס אלקטרוני, mp-00016043,79.9, Click Toy, צעצועים ומשחקים/קונסולות ומשחקי וידאו/קונסולות,21/03/2022,379,male,44,1,10
 Bruder רכב שטח גון דיר גאטור ונהג, mp-00013814,149, Bruder, צעצועים ומשחקים/כלי רכב צעצוע/משאיות וכלי בנייה צעצוע,21/03/2022,379,male,44,1,9
 טוויסט בימבה גוק מתקפלת לפעוטות - כחול/אדום, mp-00051108,79, טוויסט, צעצועים ומשחקים/צעצועי רכיבה/בימבות,17/02/2022,379,male,44,1,3
 Plus Plus משחק הרכבה לבנייה חופשית - רובוטים, mp-00011972,59, Plus Plus, צעצועים ומשחקים/צעצועי בנייה/קוביות משחק משתלבות,17/02/2022,379,male,44,1,4
 Head PERF T-Shirt M חולצות טי שרט, mp-00036302,229.9, Head, אופנה/אופנת גברים/ביגוד ספורט לגברים/חולצות ספורט לגברים,17/02/2022,379,male,44,1,7
 מטוסי על מטוסי על-  סאני משנה צורה, mp-00015878,89, מטוסי על, צעצועים ומשחקים/כלי רכב צעצוע/מטוסי צעצוע,17/02/2022,379,male,44,1,6
 Stanley Jr מכשיר גיזום עשב עם סוללות, mp-00025506,189.9, Stanley Jr, צעצועים ומשחקים/כלי רכב צעצוע/משאיות וכלי בנייה צעצוע,17/02/2022,379,male,44,1,7
 I AM Toys בימבה עם צופר ואפקטים קוליים לילדים - חיפושית אדומה, mp-00050507,89, I AM Toys, צעצועים ומשחקים/צעצועי רכיבה/בימבות,15/01/2022,379,male,44,1,10
 מטוסי על מטוסי על-גט אלקטרוני מדבר, mp-00004230,129.9, מטוסי על, צעצועים ומשחקים/בובות ודמויות צעצוע/בובות אינטראקטיביות,15/01/2022,379,male,44,1,7
 קיפי לגו תואם דופלו להרכבת גן חיות, mp-00045499,129, קיפי, צעצועים ומשחקים/צעצועי בנייה/לגו,15/01/2022,379,male,44,1,6
 Eitech הבנאי הקטן - טרקטור מתכת  להרכבה, mp-00040956,69, Eitech, צעצועים ומשחקים/צעצועי בנייה/צעצועי סט בנייה,15/01/2022,379,male,44,1,6
